checkpoint,eval_model,jpeg_quality,image,prompt,psnr_immunized,ssim_imm_orig,ssim_clean_edit,ssim_imm_edit,disrupted
h1a_no_jpeg,flux_schnell,70,image_129.png,A person in a tech startup,27.275,0.9508,0.6984,0.6707,0
h1a_no_jpeg,flux_schnell,70,image_129.png,A person in a brewery tour,27.275,0.9508,0.7047,0.6787,0
h1a_no_jpeg,flux_schnell,none,image_133.png,A person in a laundry room,41.224,0.9929,0.397,0.3922,0
h1a_no_jpeg,flux_schnell,none,image_133.png,A person in a tech startup,41.224,0.9929,0.4368,0.4315,0
h1a_no_jpeg,flux_schnell,75,image_133.png,A person in a laundry room,34.25,0.9579,0.397,0.3877,0
h1a_no_jpeg,flux_schnell,75,image_133.png,A person in a tech startup,34.25,0.9579,0.4368,0.4234,0
h1a_no_jpeg,flux_schnell,70,image_133.png,A person in a laundry room,33.724,0.953,0.397,0.3892,0
h1a_no_jpeg,flux_schnell,70,image_133.png,A person in a tech startup,33.724,0.953,0.4368,0.4229,0
h1a_no_jpeg,flux_schnell,none,image_135.png,A person in a music studio,34.207,0.9592,0.6753,0.6414,0
h1a_no_jpeg,flux_schnell,none,image_135.png,A person in a local crafts market,34.207,0.9592,0.6778,0.6483,0
h1a_no_jpeg,flux_schnell,75,image_135.png,A person in a music studio,32.798,0.9255,0.6753,0.6479,0
h1a_no_jpeg,flux_schnell,75,image_135.png,A person in a local crafts market,32.798,0.9255,0.6778,0.65,0
h1a_no_jpeg,flux_schnell,70,image_135.png,A person in a music studio,32.579,0.9212,0.6753,0.6484,0
h1a_no_jpeg,flux_schnell,70,image_135.png,A person in a local crafts market,32.579,0.9212,0.6778,0.6503,0
h1a_no_jpeg,flux_schnell,none,image_142.png,A person in a bowling alley,28.987,0.9799,0.6273,0.6137,0
h1a_no_jpeg,flux_schnell,none,image_142.png,A person in a climbing wall,28.987,0.9799,0.6331,0.6095,0
h1a_no_jpeg,flux_schnell,75,image_142.png,A person in a bowling alley,28.721,0.9455,0.6273,0.618,0
h1a_no_jpeg,flux_schnell,75,image_142.png,A person in a climbing wall,28.721,0.9455,0.6331,0.606,0
h1a_no_jpeg,flux_schnell,70,image_142.png,A person in a bowling alley,28.664,0.9412,0.6273,0.6042,0
h1a_no_jpeg,flux_schnell,70,image_142.png,A person in a climbing wall,28.664,0.9412,0.6331,0.6055,0
h1a_no_jpeg,flux_schnell,none,image_149.png,A person in a music and arts festival,34.845,0.9855,0.5957,0.576,0
h1a_no_jpeg,flux_schnell,none,image_149.png,A person in a costume party,34.845,0.9855,0.5972,0.5813,0
h1a_no_jpeg,flux_schnell,75,image_149.png,A person in a music and arts festival,34.037,0.9566,0.5957,0.5779,0
h1a_no_jpeg,flux_schnell,75,image_149.png,A person in a costume party,34.037,0.9566,0.5972,0.5806,0
h1a_no_jpeg,flux_schnell,70,image_149.png,A person in a music and arts festival,33.911,0.9526,0.5957,0.5794,0
h1a_no_jpeg,flux_schnell,70,image_149.png,A person in a costume party,33.911,0.9526,0.5972,0.5788,0
h1a_no_jpeg,flux_schnell,none,image_151.png,A person in a charity art auction,25.1,0.8873,0.7523,0.642,1
h1a_no_jpeg,flux_schnell,none,image_151.png,A person in a customs checkpoint,25.1,0.8873,0.7571,0.6441,1
h1a_no_jpeg,flux_schnell,75,image_151.png,A person in a charity art auction,25.118,0.8661,0.7523,0.6503,1
h1a_no_jpeg,flux_schnell,75,image_151.png,A person in a customs checkpoint,25.118,0.8661,0.7571,0.6523,1
h1a_no_jpeg,flux_schnell,70,image_151.png,A person in a charity art auction,25.101,0.8622,0.7523,0.6456,1
h1a_no_jpeg,flux_schnell,70,image_151.png,A person in a customs checkpoint,25.101,0.8622,0.7571,0.6535,1
h1a_no_jpeg,flux_schnell,none,image_152.png,A person in a city food tour,39.444,0.9936,0.7103,0.7049,0
h1a_no_jpeg,flux_schnell,none,image_152.png,A person in a flea market,39.444,0.9936,0.7029,0.699,0
h1a_no_jpeg,flux_schnell,75,image_152.png,A person in a city food tour,36.234,0.9591,0.7103,0.6961,0
h1a_no_jpeg,flux_schnell,75,image_152.png,A person in a flea market,36.234,0.9591,0.7029,0.6926,0
h1a_no_jpeg,flux_schnell,70,image_152.png,A person in a city food tour,35.842,0.9547,0.7103,0.6962,0
h1a_no_jpeg,flux_schnell,70,image_152.png,A person in a flea market,35.842,0.9547,0.7029,0.6909,0
h1a_no_jpeg,flux_schnell,none,image_160.png,A person in a flower garden,41.864,0.9955,0.6381,0.6366,0
h1a_no_jpeg,flux_schnell,none,image_160.png,A person in a sports field,41.864,0.9955,0.618,0.6129,0
h1a_no_jpeg,flux_schnell,75,image_160.png,A person in a flower garden,35.775,0.9524,0.6381,0.6245,0
h1a_no_jpeg,flux_schnell,75,image_160.png,A person in a sports field,35.775,0.9524,0.618,0.6126,0
h1a_no_jpeg,flux_schnell,70,image_160.png,A person in a flower garden,35.267,0.9472,0.6381,0.6234,0
h1a_no_jpeg,flux_schnell,70,image_160.png,A person in a sports field,35.267,0.9472,0.618,0.6116,0
h1a_no_jpeg,flux_schnell,none,image_163.png,A person in a slum,38.104,0.9915,0.3902,0.3918,0
h1a_no_jpeg,flux_schnell,none,image_163.png,A person in a nightclub,38.104,0.9915,0.3979,0.3854,0
h1a_no_jpeg,flux_schnell,75,image_163.png,A person in a slum,34.939,0.9606,0.3902,0.3805,0
h1a_no_jpeg,flux_schnell,75,image_163.png,A person in a nightclub,34.939,0.9606,0.3979,0.3839,0
h1a_no_jpeg,flux_schnell,70,image_163.png,A person in a slum,34.321,0.9541,0.3902,0.3789,0
h1a_no_jpeg,flux_schnell,70,image_163.png,A person in a nightclub,34.321,0.9541,0.3979,0.3836,0
h1a_no_jpeg,flux_schnell,none,image_165.png,A person in a digital art gallery,36.437,0.9902,0.6425,0.6295,0
h1a_no_jpeg,flux_schnell,none,image_165.png,A person in a cocktail bar,36.437,0.9902,0.6278,0.6178,0
h1a_no_jpeg,flux_schnell,75,image_165.png,A person in a digital art gallery,34.648,0.9574,0.6425,0.6293,0
h1a_no_jpeg,flux_schnell,75,image_165.png,A person in a cocktail bar,34.648,0.9574,0.6278,0.6084,0
h1a_no_jpeg,flux_schnell,70,image_165.png,A person in a digital art gallery,34.34,0.953,0.6425,0.6275,0
h1a_no_jpeg,flux_schnell,70,image_165.png,A person in a cocktail bar,34.34,0.953,0.6278,0.6089,0
h1a_no_jpeg,flux_schnell,none,image_169.png,A person in a technology fair,34.151,0.9661,0.6855,0.6669,0
h1a_no_jpeg,flux_schnell,none,image_169.png,A person in a food truck park,34.151,0.9661,0.6702,0.6485,0
h1a_no_jpeg,flux_schnell,75,image_169.png,A person in a technology fair,33.367,0.9396,0.6855,0.6537,0
h1a_no_jpeg,flux_schnell,75,image_169.png,A person in a food truck park,33.367,0.9396,0.6702,0.6416,0
h1a_no_jpeg,flux_schnell,70,image_169.png,A person in a technology fair,33.206,0.9357,0.6855,0.6578,0
h1a_no_jpeg,flux_schnell,70,image_169.png,A person in a food truck park,33.206,0.9357,0.6702,0.6446,0
h1a_no_jpeg,flux_schnell,none,image_170.png,A person in a casino lounge,33.054,0.9754,0.5743,0.5505,0
h1a_no_jpeg,flux_schnell,none,image_170.png,A person in a dance festival,33.054,0.9754,0.5847,0.5646,0
h1a_no_jpeg,flux_schnell,75,image_170.png,A person in a casino lounge,32.095,0.9482,0.5743,0.5556,0
h1a_no_jpeg,flux_schnell,75,image_170.png,A person in a dance festival,32.095,0.9482,0.5847,0.5622,0
h1a_no_jpeg,flux_schnell,70,image_170.png,A person in a casino lounge,31.916,0.9445,0.5743,0.5511,0
h1a_no_jpeg,flux_schnell,70,image_170.png,A person in a dance festival,31.916,0.9445,0.5847,0.5625,0
h1a_no_jpeg,flux_schnell,none,image_180.png,A person in a rooftop lounge,30.06,0.9653,0.4902,0.4649,0
h1a_no_jpeg,flux_schnell,none,image_180.png,A person in a gym sauna,30.06,0.9653,0.514,0.4847,0
h1a_no_jpeg,flux_schnell,75,image_180.png,A person in a rooftop lounge,29.14,0.9205,0.4902,0.4658,0
h1a_no_jpeg,flux_schnell,75,image_180.png,A person in a gym sauna,29.14,0.9205,0.514,0.4754,0
h1a_no_jpeg,flux_schnell,70,image_180.png,A person in a rooftop lounge,28.989,0.9143,0.4902,0.4631,0
h1a_no_jpeg,flux_schnell,70,image_180.png,A person in a gym sauna,28.989,0.9143,0.514,0.4763,0
h1a_no_jpeg,flux_schnell,none,image_181.png,A person in a butcher shop,43.225,0.9955,0.6563,0.6492,0
h1a_no_jpeg,flux_schnell,none,image_181.png,A person in a highway rest stop,43.225,0.9955,0.6758,0.676,0
h1a_no_jpeg,flux_schnell,75,image_181.png,A person in a butcher shop,38.88,0.9628,0.6563,0.6448,0
h1a_no_jpeg,flux_schnell,75,image_181.png,A person in a highway rest stop,38.88,0.9628,0.6758,0.6712,0
h1a_no_jpeg,flux_schnell,70,image_181.png,A person in a butcher shop,38.434,0.9591,0.6563,0.6372,0
h1a_no_jpeg,flux_schnell,70,image_181.png,A person in a highway rest stop,38.434,0.9591,0.6758,0.6775,0
h1a_no_jpeg,flux_schnell,none,image_185.png,A person in a golf course clubhouse,26.937,0.9458,0.6013,0.5509,1
h1a_no_jpeg,flux_schnell,none,image_185.png,A person in a rehab facility,26.937,0.9458,0.593,0.5493,0
h1a_no_jpeg,flux_schnell,75,image_185.png,A person in a golf course clubhouse,26.823,0.9216,0.6013,0.5492,1
h1a_no_jpeg,flux_schnell,75,image_185.png,A person in a rehab facility,26.823,0.9216,0.593,0.5407,1
h1a_no_jpeg,flux_schnell,70,image_185.png,A person in a golf course clubhouse,26.788,0.9182,0.6013,0.55,1
h1a_no_jpeg,flux_schnell,70,image_185.png,A person in a rehab facility,26.788,0.9182,0.593,0.5421,1
h1a_no_jpeg,flux_schnell,none,image_186.png,A person in a community arts and crafts market,36.769,0.9845,0.6839,0.6768,0
h1a_no_jpeg,flux_schnell,none,image_186.png,A person in a church sanctuary,36.769,0.9845,0.6821,0.6657,0
h1a_no_jpeg,flux_schnell,75,image_186.png,A person in a community arts and crafts market,33.807,0.9547,0.6839,0.6694,0
h1a_no_jpeg,flux_schnell,75,image_186.png,A person in a church sanctuary,33.807,0.9547,0.6821,0.6619,0
h1a_no_jpeg,flux_schnell,70,image_186.png,A person in a community arts and crafts market,33.336,0.9506,0.6839,0.6676,0
h1a_no_jpeg,flux_schnell,70,image_186.png,A person in a church sanctuary,33.336,0.9506,0.6821,0.6597,0
h1a_no_jpeg,flux_schnell,none,image_189.png,A person in a vintage arts fair,38.083,0.9894,0.6021,0.5986,0
h1a_no_jpeg,flux_schnell,none,image_189.png,A person in a bowling alley,38.083,0.9894,0.5886,0.5816,0
h1a_no_jpeg,flux_schnell,75,image_189.png,A person in a vintage arts fair,34.037,0.9497,0.6021,0.5906,0
h1a_no_jpeg,flux_schnell,75,image_189.png,A person in a bowling alley,34.037,0.9497,0.5886,0.5855,0
h1a_no_jpeg,flux_schnell,70,image_189.png,A person in a vintage arts fair,33.594,0.9451,0.6021,0.5926,0
h1a_no_jpeg,flux_schnell,70,image_189.png,A person in a bowling alley,33.594,0.9451,0.5886,0.5813,0
h1a_no_jpeg,flux_schnell,none,image_201.png,A person in a high-end restaurant,39.452,0.984,0.625,0.6135,0
h1a_no_jpeg,flux_schnell,none,image_201.png,A person in a bowling alley,39.452,0.984,0.6828,0.6649,0
h1a_no_jpeg,flux_schnell,75,image_201.png,A person in a high-end restaurant,36.549,0.949,0.625,0.6105,0
h1a_no_jpeg,flux_schnell,75,image_201.png,A person in a bowling alley,36.549,0.949,0.6828,0.6521,0
h1a_no_jpeg,flux_schnell,70,image_201.png,A person in a high-end restaurant,36.188,0.9437,0.625,0.6115,0
h1a_no_jpeg,flux_schnell,70,image_201.png,A person in a bowling alley,36.188,0.9437,0.6828,0.6566,0
h1a_no_jpeg,flux_schnell,none,image_203.png,A person in a gymnasium,42.008,0.9942,0.8464,0.8445,0
h1a_no_jpeg,flux_schnell,none,image_203.png,A person in a brothel,42.008,0.9942,0.8547,0.8482,0
h1a_no_jpeg,flux_schnell,75,image_203.png,A person in a gymnasium,38.558,0.974,0.8464,0.8336,0
h1a_no_jpeg,flux_schnell,75,image_203.png,A person in a brothel,38.558,0.974,0.8547,0.8427,0
h1a_no_jpeg,flux_schnell,70,image_203.png,A person in a gymnasium,38.18,0.9715,0.8464,0.8355,0
h1a_no_jpeg,flux_schnell,70,image_203.png,A person in a brothel,38.18,0.9715,0.8547,0.8397,0
h1a_no_jpeg,flux_schnell,none,image_209.png,A person in a summer camp,38.641,0.9875,0.65,0.637,0
h1a_no_jpeg,flux_schnell,none,image_209.png,A person in a TV studio,38.641,0.9875,0.6525,0.6393,0
h1a_no_jpeg,flux_schnell,75,image_209.png,A person in a summer camp,35.94,0.9576,0.65,0.626,0
h1a_no_jpeg,flux_schnell,75,image_209.png,A person in a TV studio,35.94,0.9576,0.6525,0.6374,0
h1a_no_jpeg,flux_schnell,70,image_209.png,A person in a summer camp,35.428,0.9522,0.65,0.6246,0
h1a_no_jpeg,flux_schnell,70,image_209.png,A person in a TV studio,35.428,0.9522,0.6525,0.631,0
h1a_no_jpeg,flux_schnell,none,image_212.png,A person in a street vendor stand,39.166,0.9796,0.8227,0.8002,0
h1a_no_jpeg,flux_schnell,none,image_212.png,A person in a dog park picnic,39.166,0.9796,0.8109,0.7911,0
h1a_no_jpeg,flux_schnell,75,image_212.png,A person in a street vendor stand,36.288,0.9577,0.8227,0.8031,0
h1a_no_jpeg,flux_schnell,75,image_212.png,A person in a dog park picnic,36.288,0.9577,0.8109,0.7904,0
h1a_no_jpeg,flux_schnell,70,image_212.png,A person in a street vendor stand,35.855,0.9545,0.8227,0.8028,0
h1a_no_jpeg,flux_schnell,70,image_212.png,A person in a dog park picnic,35.855,0.9545,0.8109,0.7842,0
h1a_no_jpeg,flux_schnell,none,image_213.png,A person in a science museum exhibit,30.717,0.955,0.6312,0.5939,0
h1a_no_jpeg,flux_schnell,none,image_213.png,A person in a woodworking shop,30.717,0.955,0.6543,0.609,0
h1a_no_jpeg,flux_schnell,75,image_213.png,A person in a science museum exhibit,30.35,0.9315,0.6312,0.5947,0
h1a_no_jpeg,flux_schnell,75,image_213.png,A person in a woodworking shop,30.35,0.9315,0.6543,0.6153,0
h1a_no_jpeg,flux_schnell,70,image_213.png,A person in a science museum exhibit,30.282,0.9287,0.6312,0.5849,0
h1a_no_jpeg,flux_schnell,70,image_213.png,A person in a woodworking shop,30.282,0.9287,0.6543,0.6081,0
h7_jpeg_robust,flux_schnell,none,image_1.png,A person in a weekend market,28.514,0.9855,0.5556,0.5435,0
h7_jpeg_robust,flux_schnell,none,image_1.png,A person in a police evidence room,28.514,0.9855,0.5376,0.5226,0
h7_jpeg_robust,flux_schnell,75,image_1.png,A person in a weekend market,28.2,0.9501,0.5556,0.5405,0
h7_jpeg_robust,flux_schnell,75,image_1.png,A person in a police evidence room,28.2,0.9501,0.5376,0.5148,0
h7_jpeg_robust,flux_schnell,70,image_1.png,A person in a weekend market,28.131,0.9458,0.5556,0.5368,0
h7_jpeg_robust,flux_schnell,70,image_1.png,A person in a police evidence room,28.131,0.9458,0.5376,0.5083,0
h7_jpeg_robust,flux_schnell,none,image_3.png,A person in a weekend market,31.545,0.9812,0.5124,0.4981,0
h7_jpeg_robust,flux_schnell,none,image_3.png,A person in a TV newsroom,31.545,0.9812,0.4653,0.4486,0
h7_jpeg_robust,flux_schnell,75,image_3.png,A person in a weekend market,30.639,0.9444,0.5124,0.4874,0
h7_jpeg_robust,flux_schnell,75,image_3.png,A person in a TV newsroom,30.639,0.9444,0.4653,0.4499,0
h7_jpeg_robust,flux_schnell,70,image_3.png,A person in a weekend market,30.508,0.9393,0.5124,0.4849,0
h7_jpeg_robust,flux_schnell,70,image_3.png,A person in a TV newsroom,30.508,0.9393,0.4653,0.4474,0
h7_jpeg_robust,flux_schnell,none,image_5.png,A person in a church sanctuary,47.954,0.9962,0.7603,0.7575,0
h7_jpeg_robust,flux_schnell,none,image_5.png,A person in a charity art auction,47.954,0.9962,0.7728,0.7706,0
h7_jpeg_robust,flux_schnell,75,image_5.png,A person in a church sanctuary,37.57,0.9637,0.7603,0.7558,0
h7_jpeg_robust,flux_schnell,75,image_5.png,A person in a charity art auction,37.57,0.9637,0.7728,0.7668,0
h7_jpeg_robust,flux_schnell,70,image_5.png,A person in a church sanctuary,36.877,0.959,0.7603,0.7534,0
h7_jpeg_robust,flux_schnell,70,image_5.png,A person in a charity art auction,36.877,0.959,0.7728,0.7644,0
h7_jpeg_robust,flux_schnell,none,image_9.png,A person in a sports field,31.968,0.9862,0.6224,0.6148,0
h7_jpeg_robust,flux_schnell,none,image_9.png,A person in a waterside cafe,31.968,0.9862,0.5798,0.5779,0
h7_jpeg_robust,flux_schnell,75,image_9.png,A person in a sports field,31.449,0.9596,0.6224,0.6,0
h7_jpeg_robust,flux_schnell,75,image_9.png,A person in a waterside cafe,31.449,0.9596,0.5798,0.5545,0
h7_jpeg_robust,flux_schnell,70,image_9.png,A person in a sports field,31.323,0.955,0.6224,0.6054,0
h7_jpeg_robust,flux_schnell,70,image_9.png,A person in a waterside cafe,31.323,0.955,0.5798,0.5424,0
h7_jpeg_robust,flux_schnell,none,image_13.png,A person in a drive-in theater,54.774,0.9996,0.7583,0.7563,0
h7_jpeg_robust,flux_schnell,none,image_13.png,A person in a shelter,54.774,0.9996,0.7456,0.748,0
h7_jpeg_robust,flux_schnell,75,image_13.png,A person in a drive-in theater,38.485,0.9652,0.7583,0.7458,0
h7_jpeg_robust,flux_schnell,75,image_13.png,A person in a shelter,38.485,0.9652,0.7456,0.7407,0
h7_jpeg_robust,flux_schnell,70,image_13.png,A person in a drive-in theater,37.805,0.9611,0.7583,0.7464,0
h7_jpeg_robust,flux_schnell,70,image_13.png,A person in a shelter,37.805,0.9611,0.7456,0.7355,0
h7_jpeg_robust,flux_schnell,none,image_18.png,A person in a food truck park,23.804,0.9652,0.7659,0.7363,0
h7_jpeg_robust,flux_schnell,none,image_18.png,A person in a ice cream parlor,23.804,0.9652,0.7688,0.7175,1
h7_jpeg_robust,flux_schnell,75,image_18.png,A person in a food truck park,23.729,0.9368,0.7659,0.7235,0
h7_jpeg_robust,flux_schnell,75,image_18.png,A person in a ice cream parlor,23.729,0.9368,0.7688,0.7258,0
h7_jpeg_robust,flux_schnell,70,image_18.png,A person in a food truck park,23.704,0.9331,0.7659,0.7197,0
h7_jpeg_robust,flux_schnell,70,image_18.png,A person in a ice cream parlor,23.704,0.9331,0.7688,0.7199,0
h7_jpeg_robust,flux_schnell,none,image_22.png,A person in a betting shop,26.983,0.9575,0.615,0.5781,0
h7_jpeg_robust,flux_schnell,none,image_22.png,A person in a charity art auction,26.983,0.9575,0.6223,0.5916,0
h7_jpeg_robust,flux_schnell,75,image_22.png,A person in a betting shop,26.842,0.926,0.615,0.577,0
h7_jpeg_robust,flux_schnell,75,image_22.png,A person in a charity art auction,26.842,0.926,0.6223,0.5871,0
h7_jpeg_robust,flux_schnell,70,image_22.png,A person in a betting shop,26.803,0.9221,0.615,0.5855,0
h7_jpeg_robust,flux_schnell,70,image_22.png,A person in a charity art auction,26.803,0.9221,0.6223,0.5914,0
h7_jpeg_robust,flux_schnell,none,image_23.png,A person in a shelter,44.507,0.9944,0.5255,0.5218,0
h7_jpeg_robust,flux_schnell,none,image_23.png,A person in a local art market,44.507,0.9944,0.5342,0.5294,0
h7_jpeg_robust,flux_schnell,75,image_23.png,A person in a shelter,36.911,0.9521,0.5255,0.5114,0
h7_jpeg_robust,flux_schnell,75,image_23.png,A person in a local art market,36.911,0.9521,0.5342,0.5264,0
h7_jpeg_robust,flux_schnell,70,image_23.png,A person in a shelter,36.412,0.9473,0.5255,0.5106,0
h7_jpeg_robust,flux_schnell,70,image_23.png,A person in a local art market,36.412,0.9473,0.5342,0.5204,0
h7_jpeg_robust,flux_schnell,none,image_29.png,A person in a historic landmark event,47.486,0.9986,0.8234,0.8232,0
h7_jpeg_robust,flux_schnell,none,image_29.png,A person in a gymnasium,47.486,0.9986,0.8228,0.821,0
h7_jpeg_robust,flux_schnell,75,image_29.png,A person in a historic landmark event,38.805,0.9743,0.8234,0.8116,0
h7_jpeg_robust,flux_schnell,75,image_29.png,A person in a gymnasium,38.805,0.9743,0.8228,0.812,0
h7_jpeg_robust,flux_schnell,70,image_29.png,A person in a historic landmark event,38.237,0.9715,0.8234,0.8067,0
h7_jpeg_robust,flux_schnell,70,image_29.png,A person in a gymnasium,38.237,0.9715,0.8228,0.8133,0
h7_jpeg_robust,flux_schnell,none,image_32.png,A person in a local art market,36.846,0.9881,0.5782,0.5661,0
h7_jpeg_robust,flux_schnell,none,image_32.png,A person in a pet festival,36.846,0.9881,0.5851,0.5788,0
h7_jpeg_robust,flux_schnell,75,image_32.png,A person in a local art market,34.44,0.9535,0.5782,0.5653,0
h7_jpeg_robust,flux_schnell,75,image_32.png,A person in a pet festival,34.44,0.9535,0.5851,0.5752,0
h7_jpeg_robust,flux_schnell,70,image_32.png,A person in a local art market,34.155,0.9494,0.5782,0.5522,0
h7_jpeg_robust,flux_schnell,70,image_32.png,A person in a pet festival,34.155,0.9494,0.5851,0.5764,0
h7_jpeg_robust,flux_schnell,none,image_33.png,A person in a basement,43.843,0.9975,0.8064,0.8062,0
h7_jpeg_robust,flux_schnell,none,image_33.png,A person in a movie set,43.843,0.9975,0.8228,0.8239,0
h7_jpeg_robust,flux_schnell,75,image_33.png,A person in a basement,38.43,0.9654,0.8064,0.8033,0
h7_jpeg_robust,flux_schnell,75,image_33.png,A person in a movie set,38.43,0.9654,0.8228,0.8143,0
h7_jpeg_robust,flux_schnell,70,image_33.png,A person in a basement,37.972,0.9613,0.8064,0.8048,0
h7_jpeg_robust,flux_schnell,70,image_33.png,A person in a movie set,37.972,0.9613,0.8228,0.8133,0
h7_jpeg_robust,flux_schnell,none,image_37.png,A person in a garage,24.98,0.9823,0.7515,0.7372,0
h7_jpeg_robust,flux_schnell,none,image_37.png,A person in a tech startup launch,24.98,0.9823,0.7491,0.7406,0
h7_jpeg_robust,flux_schnell,75,image_37.png,A person in a garage,24.887,0.9529,0.7515,0.7273,0
h7_jpeg_robust,flux_schnell,75,image_37.png,A person in a tech startup launch,24.887,0.9529,0.7491,0.7266,0
h7_jpeg_robust,flux_schnell,70,image_37.png,A person in a garage,24.871,0.9501,0.7515,0.7255,0
h7_jpeg_robust,flux_schnell,70,image_37.png,A person in a tech startup launch,24.871,0.9501,0.7491,0.7223,0
h7_jpeg_robust,flux_schnell,none,image_47.png,A person in a hot dog stand,44.016,0.9947,0.6848,0.6812,0
h7_jpeg_robust,flux_schnell,none,image_47.png,A person in a creative writing event,44.016,0.9947,0.6684,0.6654,0
h7_jpeg_robust,flux_schnell,75,image_47.png,A person in a hot dog stand,37.311,0.9643,0.6848,0.6723,0
h7_jpeg_robust,flux_schnell,75,image_47.png,A person in a creative writing event,37.311,0.9643,0.6684,0.6578,0
h7_jpeg_robust,flux_schnell,70,image_47.png,A person in a hot dog stand,36.797,0.9609,0.6848,0.6689,0
h7_jpeg_robust,flux_schnell,70,image_47.png,A person in a creative writing event,36.797,0.9609,0.6684,0.6586,0
h7_jpeg_robust,flux_schnell,none,image_49.png,A person in a music and arts festival,24.361,0.9348,0.6189,0.5614,1
h7_jpeg_robust,flux_schnell,none,image_49.png,A person in a bus stop shelter,24.361,0.9348,0.619,0.5626,1
h7_jpeg_robust,flux_schnell,75,image_49.png,A person in a music and arts festival,24.292,0.8989,0.6189,0.5564,1
h7_jpeg_robust,flux_schnell,75,image_49.png,A person in a bus stop shelter,24.292,0.8989,0.619,0.559,1
h7_jpeg_robust,flux_schnell,70,image_49.png,A person in a music and arts festival,24.264,0.8955,0.6189,0.5562,1
h7_jpeg_robust,flux_schnell,70,image_49.png,A person in a bus stop shelter,24.264,0.8955,0.619,0.5623,1
h7_jpeg_robust,flux_schnell,none,image_53.png,A person in a parking structure,22.584,0.9368,0.5806,0.5474,0
h7_jpeg_robust,flux_schnell,none,image_53.png,A person in a science museum exhibit,22.584,0.9368,0.5759,0.5334,0
h7_jpeg_robust,flux_schnell,75,image_53.png,A person in a parking structure,22.633,0.9071,0.5806,0.5468,0
h7_jpeg_robust,flux_schnell,75,image_53.png,A person in a science museum exhibit,22.633,0.9071,0.5759,0.5276,0
h7_jpeg_robust,flux_schnell,70,image_53.png,A person in a parking structure,22.62,0.9025,0.5806,0.5421,0
h7_jpeg_robust,flux_schnell,70,image_53.png,A person in a science museum exhibit,22.62,0.9025,0.5759,0.524,1
h7_jpeg_robust,flux_schnell,none,image_57.png,A person in a gym sauna,34.906,0.9821,0.7736,0.7591,0
h7_jpeg_robust,flux_schnell,none,image_57.png,A person in a community theater production,34.906,0.9821,0.7714,0.7562,0
h7_jpeg_robust,flux_schnell,75,image_57.png,A person in a gym sauna,33.395,0.9515,0.7736,0.7548,0
h7_jpeg_robust,flux_schnell,75,image_57.png,A person in a community theater production,33.395,0.9515,0.7714,0.7548,0
h7_jpeg_robust,flux_schnell,70,image_57.png,A person in a gym sauna,33.174,0.9477,0.7736,0.7546,0
h7_jpeg_robust,flux_schnell,70,image_57.png,A person in a community theater production,33.174,0.9477,0.7714,0.7529,0
h7_jpeg_robust,flux_schnell,none,image_58.png,A person in a costume shop,37.167,0.9919,0.6887,0.6832,0
h7_jpeg_robust,flux_schnell,none,image_58.png,A person in a candle shop,37.167,0.9919,0.6976,0.6936,0
h7_jpeg_robust,flux_schnell,75,image_58.png,A person in a costume shop,32.789,0.9405,0.6887,0.6726,0
h7_jpeg_robust,flux_schnell,75,image_58.png,A person in a candle shop,32.789,0.9405,0.6976,0.6843,0
h7_jpeg_robust,flux_schnell,70,image_58.png,A person in a costume shop,32.368,0.9344,0.6887,0.6675,0
h7_jpeg_robust,flux_schnell,70,image_58.png,A person in a candle shop,32.368,0.9344,0.6976,0.678,0
h7_jpeg_robust,flux_schnell,none,image_66.png,A person in a gym sauna,28.111,0.981,0.8271,0.8102,0
h7_jpeg_robust,flux_schnell,none,image_66.png,A person in a technology fair,28.111,0.981,0.8277,0.8125,0
h7_jpeg_robust,flux_schnell,75,image_66.png,A person in a gym sauna,27.924,0.9584,0.8271,0.8048,0
h7_jpeg_robust,flux_schnell,75,image_66.png,A person in a technology fair,27.924,0.9584,0.8277,0.8048,0
h7_jpeg_robust,flux_schnell,70,image_66.png,A person in a gym sauna,27.895,0.9557,0.8271,0.8068,0
h7_jpeg_robust,flux_schnell,70,image_66.png,A person in a technology fair,27.895,0.9557,0.8277,0.8029,0
h7_jpeg_robust,flux_schnell,none,image_67.png,A person in a butcher’s shop,27.849,0.9698,0.7886,0.7631,0
h7_jpeg_robust,flux_schnell,none,image_67.png,A person in a pet festival,27.849,0.9698,0.8083,0.7856,0
h7_jpeg_robust,flux_schnell,75,image_67.png,A person in a butcher’s shop,27.714,0.945,0.7886,0.7591,0
h7_jpeg_robust,flux_schnell,75,image_67.png,A person in a pet festival,27.714,0.945,0.8083,0.7797,0
h7_jpeg_robust,flux_schnell,70,image_67.png,A person in a butcher’s shop,27.67,0.9418,0.7886,0.7547,0
h7_jpeg_robust,flux_schnell,70,image_67.png,A person in a pet festival,27.67,0.9418,0.8083,0.7797,0
h7_jpeg_robust,flux_schnell,none,image_73.png,A person in a locker room,34.319,0.9903,0.6309,0.6196,0
h7_jpeg_robust,flux_schnell,none,image_73.png,A person in a street market,34.319,0.9903,0.6105,0.5997,0
h7_jpeg_robust,flux_schnell,75,image_73.png,A person in a locker room,32.709,0.946,0.6309,0.6184,0
h7_jpeg_robust,flux_schnell,75,image_73.png,A person in a street market,32.709,0.946,0.6105,0.5966,0
